Age,ClothingID,Rating,ClassName
20,850,4,Blouses
46,1095,3,Dresses
33,850,5,Blouses
37,1095,2,Dresses
60,1094,5,Dresses
37,850,5,Blouses
60,850,3,Blouses
34,850,4,Blouses
46,875,1,Knits
50,850,5,Blouses
44,1094,5,Dresses
63,979,5,Jackets
61,979,5,Jackets
55,850,4,Blouses
29,850,4,Blouses
51,850,5,Blouses
46,850,5,Blouses
41,1095,5,Dresses
59,850,5,Blouses
39,940,4,Sweaters
28,850,4,Blouses
52,850,5,Blouses
49,850,4,Blouses
35,1094,5,Dresses
41,868,5,Knits
36,850,2,Blouses
73,850,3,Blouses
32,1095,5,Dresses
59,850,5,Blouses
60,979,5,Jackets
20,1095,4,Dresses
47,1095,3,Dresses
40,850,5,Blouses
63,1095,2,Dresses
26,1095,5,Dresses
27,1095,2,Dresses
41,850,5,Blouses
47,850,5,Blouses
21,850,5,Blouses
54,850,5,Blouses
33,850,3,Blouses
34,850,2,Blouses
45,1095,4,Dresses
34,850,4,Blouses
37,850,5,Blouses
49,850,5,Blouses
59,850,5,Blouses
32,850,2,Blouses
48,940,5,Sweaters
50,875,5,Knits
38,868,4,Knits
33,850,4,Blouses
43,1095,3,Dresses
37,979,5,Jackets
37,875,5,Knits
23,1095,5,Dresses
39,850,2,Blouses
34,850,3,Blouses
35,1095,5,Dresses
61,850,4,Blouses
60,873,4,Knits
36,850,4,Blouses
29,1095,5,Dresses
42,875,4,Knits
56,1095,4,Dresses
34,1095,4,Dresses
55,1095,5,Dresses
42,868,5,Knits
65,850,2,Blouses
35,1028,5,Jeans
35,1095,5,Dresses
38,1095,2,Dresses
51,850,5,Blouses
40,875,5,Knits
48,850,2,Blouses
45,940,5,Sweaters
35,1095,5,Dresses
41,868,5,Knits
65,875,5,Knits
54,940,5,Sweaters
41,850,5,Blouses
43,873,5,Knits
32,1095,4,Dresses
33,836,4,Blouses
35,836,2,Blouses
47,836,4,Blouses
59,836,3,Blouses
31,836,5,Blouses
44,865,5,Knits
35,836,5,Blouses
31,819,4,Blouses
44,865,5,Knits
34,836,5,Blouses
33,819,5,Blouses
51,819,3,Blouses
49,1080,3,Dresses
53,865,5,Knits
51,836,4,Blouses
39,836,5,Blouses
48,836,2,Blouses
26,836,4,Blouses
25,836,5,Blouses
31,836,2,Blouses
23,1003,2,Skirts
36,836,5,Blouses
56,860,5,Knits
48,867,5,Knits
40,1022,1,Jeans
42,1098,4,Dresses
37,1098,1,Dresses
42,825,4,Blouses
27,708,5,Lounge
71,867,4,Knits
25,850,5,Blouses
38,860,3,Knits
48,946,2,Sweaters
25,1098,3,Dresses
28,867,4,Knits
56,1098,5,Dresses
46,860,3,Knits
50,1098,5,Dresses
61,1098,3,Dresses
42,1022,5,Jeans
40,946,2,Sweaters
40,850,2,Blouses
52,895,4,Fine gauge
33,850,1,Blouses
32,895,2,Fine gauge
47,861,5,Knits
69,1098,2,Dresses
48,825,3,Blouses
41,850,5,Blouses
66,861,5,Knits
38,1110,5,Dresses
44,867,5,Knits
40,860,3,Knits
36,860,4,Knits
40,860,1,Knits
36,946,1,Sweaters
48,946,2,Sweaters
52,867,5,Knits
44,850,1,Blouses
49,867,5,Knits
40,867,5,Knits
43,850,1,Blouses
49,867,5,Knits
43,860,5,Knits
29,850,5,Blouses
66,867,4,Knits
54,946,2,Sweaters
49,1110,4,Dresses
34,1083,4,Dresses
62,867,5,Knits
49,861,5,Knits
42,860,4,Knits
55,1081,5,Dresses
30,1110,5,Dresses
54,1098,5,Dresses
38,1083,2,Dresses
43,946,3,Sweaters
39,936,5,Sweaters
26,1098,5,Dresses
34,1081,4,Dresses
65,867,5,Knits
36,1081,4,Dresses
23,860,4,Knits
43,1110,4,Dresses
35,1110,5,Dresses
37,1022,5,Jeans
44,850,5,Blouses
48,860,5,Knits
43,1110,3,Dresses
50,1074,4,Dresses
37,1094,5,Dresses
59,1025,5,Jeans
56,1094,5,Dresses
30,230,5,Intimates
67,837,3,Blouses
45,1081,4,Dresses
44,837,5,Blouses
32,442,4,Swim
37,1025,4,Jeans
39,1094,4,Dresses
63,744,5,Intimates
54,1081,5,Dresses
40,1094,5,Dresses
46,1081,2,Dresses
23,837,2,Blouses
42,1094,5,Dresses
30,1094,3,Dresses
29,1081,5,Dresses
47,1081,3,Dresses
36,1081,5,Dresses
52,1081,5,Dresses
40,1094,4,Dresses
45,1081,4,Dresses
36,1094,5,Dresses
34,1025,4,Jeans
66,775,3,Sleep
45,1081,3,Dresses
48,1094,5,Dresses
26,1094,1,Dresses
59,1094,2,Dresses
33,1094,4,Dresses
53,442,5,Swim
52,1081,4,Dresses
39,1081,5,Dresses
51,1081,5,Dresses
31,1087,1,Dresses
43,1081,5,Dresses
57,1025,5,Jeans
39,1094,5,Dresses
36,1094,4,Dresses
38,1087,5,Dresses
59,1094,5,Dresses
37,1094,3,Dresses
48,1081,5,Dresses
47,442,4,Swim
36,1072,3,Dresses
25,829,3,Blouses
30,1175,3,Swim
57,952,5,Sweaters
55,411,5,Intimates
24,829,2,Blouses
38,411,3,Intimates
37,411,5,Intimates
35,952,5,Sweaters
34,829,5,Blouses
34,829,5,Blouses
49,829,5,Blouses
29,411,2,Intimates
44,839,3,Blouses
48,411,2,Intimates
23,839,5,Blouses
45,952,4,Sweaters
38,829,3,Blouses
41,411,5,Intimates
53,952,5,Sweaters
29,1072,2,Dresses
35,993,3,Skirts
33,829,4,Blouses
28,829,4,Blouses
45,860,1,Knits
54,860,5,Knits
39,1027,5,Jeans
39,1098,5,Dresses
36,829,5,Blouses
21,936,5,Sweaters
26,1066,5,Pants
39,936,3,Sweaters
36,1022,1,Jeans
31,860,2,Knits
20,860,3,Knits
35,1098,5,Dresses
70,949,4,Sweaters
39,1066,5,Pants
45,1027,3,Jeans
36,829,5,Blouses
26,936,5,Sweaters
78,936,5,Sweaters
39,860,5,Knits
43,860,3,Knits
33,1066,5,Pants
35,949,3,Sweaters
51,860,1,Knits
41,1066,5,Pants
27,949,3,Sweaters
44,829,5,Blouses
38,1003,5,Skirts
52,860,5,Knits
60,1008,5,Skirts
36,1080,3,Dresses
44,927,5,Sweaters
34,1098,3,Dresses
41,831,5,Blouses
47,1020,5,Skirts
60,863,4,Knits
38,1020,5,Skirts
31,977,1,Jackets
39,1080,4,Dresses
46,912,3,Fine gauge
63,865,5,Knits
33,850,5,Blouses
56,1080,2,Dresses
40,1080,5,Dresses
48,947,3,Sweaters
37,1020,5,Skirts
32,850,5,Blouses
57,947,5,Sweaters
45,947,5,Sweaters
24,424,3,Lounge
69,850,5,Blouses
38,485,5,Shorts
79,947,5,Sweaters
47,927,5,Sweaters
56,927,5,Sweaters
54,927,3,Sweaters
48,1020,5,Skirts
41,1020,5,Skirts
68,927,4,Sweaters
49,977,5,Jackets
30,1080,4,Dresses
52,947,5,Sweaters
42,831,4,Blouses
51,603,3,Shorts
44,865,5,Knits
52,947,4,Sweaters
38,947,4,Sweaters
38,947,4,Sweaters
29,424,5,Lounge
34,1020,5,Skirts
62,1122,5,Outerwear
67,947,4,Sweaters
77,947,2,Sweaters
67,850,5,Blouses
31,1020,5,Skirts
41,947,4,Sweaters
61,1020,5,Skirts
64,850,5,Blouses
30,1080,3,Dresses
47,947,4,Sweaters
45,947,3,Sweaters
35,850,5,Blouses
26,1022,5,Jeans
35,862,5,Knits
66,1078,5,Dresses
62,1078,5,Dresses
29,1077,5,Dresses
33,1078,5,Dresses
53,985,5,Jackets
38,1201,3,Dresses
39,996,5,Skirts
48,864,3,Knits
30,927,4,Sweaters
49,1046,5,Pants
64,864,5,Knits
45,985,5,Jackets
56,1078,3,Dresses
32,862,5,Knits
43,1046,5,Pants
48,862,2,Knits
53,1072,4,Dresses
41,1080,5,Dresses
40,985,4,Jackets
32,864,2,Knits
68,927,5,Sweaters
65,1078,5,Dresses
39,1072,4,Dresses
43,1078,5,Dresses
26,862,5,Knits
35,1201,5,Dresses
53,1046,4,Pants
22,942,4,Sweaters
45,1059,5,Pants
72,1059,3,Pants
56,1094,5,Dresses
71,833,5,Blouses
29,1051,4,Pants
48,833,5,Blouses
39,115,4,Sleep
51,878,5,Knits
59,1094,4,Dresses
52,942,4,Sweaters
41,115,3,Sleep
50,1059,5,Pants
39,1078,4,Dresses
46,833,5,Blouses
25,1051,3,Pants
54,1059,3,Pants
54,1059,4,Pants
51,1059,4,Pants
47,1051,5,Pants
79,1059,5,Pants
55,1078,5,Dresses
58,1051,4,Pants
66,833,5,Blouses
53,1051,5,Pants
40,1059,5,Pants
30,1051,4,Pants
50,992,5,Skirts
33,1051,5,Pants
33,1053,4,Pants
43,1059,5,Pants
45,825,5,Blouses
85,1059,2,Pants
27,1094,5,Dresses
34,942,2,Sweaters
49,1078,4,Dresses
66,992,4,Skirts
24,833,3,Blouses
44,1059,5,Pants
26,1059,5,Pants
58,1059,4,Pants
44,1078,4,Dresses
37,1051,4,Pants
47,1059,4,Pants
32,1059,4,Pants
35,1051,5,Pants
56,833,5,Blouses
34,1094,5,Dresses
34,992,4,Skirts
37,1094,5,Dresses
34,1094,5,Dresses
38,942,2,Sweaters
35,878,4,Knits
53,992,5,Skirts
34,1051,3,Pants
38,833,5,Blouses
38,1051,3,Pants
35,1094,5,Dresses
52,1059,5,Pants
37,867,4,Knits
45,1013,5,Skirts
39,1044,3,Pants
32,835,1,Blouses
36,1059,5,Pants
39,835,5,Blouses
29,857,5,Knits
35,867,5,Knits
41,1104,4,Dresses
31,835,4,Blouses
46,835,4,Blouses
37,434,3,Lounge
41,878,3,Knits
55,1020,5,Skirts
26,867,4,Knits
51,1104,3,Dresses
47,867,5,Knits
32,1059,4,Pants
49,835,3,Blouses
34,835,5,Blouses
27,835,3,Blouses
56,1020,5,Skirts
28,835,1,Blouses
56,835,3,Blouses
70,867,5,Knits
31,1020,5,Skirts
58,1059,5,Pants
63,835,5,Blouses
26,1059,5,Pants
51,1059,5,Pants
63,867,5,Knits
33,835,4,Blouses
36,835,5,Blouses
54,835,5,Blouses
26,1020,5,Skirts
48,878,2,Knits
33,964,5,Jackets
24,178,3,Intimates
26,860,5,Knits
56,860,4,Knits
63,899,4,Fine gauge
43,914,5,Fine gauge
39,860,5,Knits
32,225,5,Legwear
28,841,3,Blouses
37,862,5,Knits
42,970,4,Jackets
33,862,3,Knits
45,225,5,Legwear
63,899,5,Fine gauge
38,862,2,Knits
45,899,2,Fine gauge
40,862,1,Knits
52,899,4,Fine gauge
53,862,4,Knits
47,899,5,Fine gauge
43,862,4,Knits
37,860,4,Knits
38,225,2,Legwear
33,860,4,Knits
42,860,5,Knits
48,860,4,Knits
58,862,5,Knits
29,860,3,Knits
36,862,5,Knits
28,899,3,Fine gauge
53,899,5,Fine gauge
30,398,4,Lounge
37,970,5,Jackets
53,860,4,Knits
71,964,5,Jackets
59,862,5,Knits
41,225,5,Legwear
54,899,4,Fine gauge
39,860,5,Knits
36,964,5,Jackets
53,899,5,Fine gauge
37,862,5,Knits
38,225,4,Legwear
30,895,2,Fine gauge
19,431,4,Intimates
35,862,5,Knits
48,831,5,Blouses
65,899,5,Fine gauge
45,860,5,Knits
58,225,5,Legwear
66,964,5,Jackets
64,862,5,Knits
59,862,3,Knits
35,841,2,Blouses
28,899,5,Fine gauge
38,841,4,Blouses
46,830,5,Blouses
35,1081,4,Dresses
59,1035,5,Jeans
55,984,5,Jackets
29,1008,1,Skirts
31,830,5,Blouses
60,984,5,Jackets
55,769,4,Lounge
41,1025,4,Jeans
60,830,3,Blouses
54,888,5,Knits
51,1008,5,Skirts
42,34,5,Intimates
32,1008,3,Skirts
35,1008,5,Skirts
34,1081,4,Dresses
27,1008,4,Skirts
56,984,5,Jackets
26,888,4,Knits
39,1008,5,Skirts
27,1095,4,Dresses
35,1095,5,Dresses
53,1008,5,Skirts
28,1013,1,Skirts
59,1027,5,Jeans
46,1095,3,Dresses
34,1095,3,Dresses
56,867,5,Knits
45,1008,5,Skirts
38,867,3,Knits
36,1008,4,Skirts
24,1095,5,Dresses
39,825,4,Blouses
35,825,4,Blouses
47,867,1,Knits
60,867,2,Knits
46,867,4,Knits
35,1095,5,Dresses
26,1095,3,Dresses
70,1095,4,Dresses
53,867,4,Knits
35,1008,5,Skirts
24,1095,4,Dresses
30,1008,5,Skirts
36,1008,5,Skirts
73,867,3,Knits
34,867,5,Knits
41,1008,5,Skirts
41,1095,4,Dresses
37,825,4,Blouses
43,825,5,Blouses
41,867,2,Knits
32,867,5,Knits
22,825,5,Blouses
30,1095,3,Dresses
26,1095,5,Dresses
43,825,5,Blouses
66,1095,4,Dresses
39,867,4,Knits
37,825,5,Blouses
56,825,5,Blouses
37,1008,5,Skirts
29,867,5,Knits
62,825,4,Blouses
66,1008,5,Skirts
32,921,5,Sweaters
23,1095,4,Dresses
43,867,4,Knits
41,1030,5,Jeans
27,1095,5,Dresses
43,867,4,Knits
37,867,1,Knits
42,1095,2,Dresses
25,822,4,Blouses
39,867,1,Knits
23,1094,5,Dresses
35,994,5,Skirts
38,868,5,Knits
53,481,4,Pants
31,481,3,Pants
57,1080,5,Dresses
37,1080,4,Dresses
35,994,5,Skirts
31,481,3,Pants
38,481,2,Pants
56,902,4,Fine gauge
62,1054,3,Pants
43,1094,2,Dresses
55,1026,5,Jeans
66,868,3,Knits
24,1054,5,Pants
27,1080,5,Dresses
24,994,5,Skirts
43,1080,1,Dresses
40,1080,4,Dresses
47,1094,5,Dresses
28,1001,1,Skirts
37,1080,4,Dresses
35,903,5,Fine gauge
33,1026,5,Jeans
57,994,5,Skirts
43,1094,5,Dresses
36,1094,3,Dresses
33,481,5,Pants
48,868,5,Knits
33,994,4,Skirts
58,1094,5,Dresses
49,868,5,Knits
35,1026,4,Jeans
32,1080,5,Dresses
34,1026,4,Jeans
36,1026,5,Jeans
66,1094,3,Dresses
39,1080,5,Dresses
28,1080,5,Dresses
31,1080,5,Dresses
63,868,4,Knits
41,481,5,Pants
41,1080,4,Dresses
33,857,1,Knits
43,1080,5,Dresses
59,481,4,Pants
30,1094,2,Dresses
63,1094,3,Dresses
34,857,4,Knits
58,1094,5,Dresses
35,1026,4,Jeans
34,1026,5,Jeans
36,903,4,Fine gauge
35,1054,4,Pants
39,1094,4,Dresses
39,1080,5,Dresses
33,1080,5,Dresses
50,1094,5,Dresses
32,857,3,Knits
33,1080,5,Dresses
39,1094,5,Dresses
65,1094,5,Dresses
43,1001,2,Skirts
44,1080,5,Dresses
38,857,5,Knits
37,1054,2,Pants
39,1080,5,Dresses
36,860,5,Knits
67,1059,5,Pants
51,1066,5,Pants
26,1094,5,Dresses
38,371,1,Lounge
44,1066,5,Pants
56,828,4,Blouses
41,1035,5,Jeans
36,1059,4,Pants
39,1059,5,Pants
38,1066,4,Pants
41,860,5,Knits
42,838,2,Blouses
42,1081,2,Dresses
33,828,5,Blouses
50,898,2,Fine gauge
53,860,5,Knits
39,1035,4,Jeans
39,1066,5,Pants
59,1035,3,Jeans
38,1035,4,Jeans
25,860,5,Knits
56,1066,5,Pants
41,1066,5,Pants
52,1066,5,Pants
56,1036,5,Jeans
46,1078,5,Dresses
26,1094,5,Dresses
47,1081,3,Dresses
54,1059,5,Pants
41,860,4,Knits
56,1066,5,Pants
66,1146,3,Trend
39,206,5,Sleep
49,1066,5,Pants
57,1059,5,Pants
57,1066,5,Pants
35,1082,5,Dresses
32,1035,5,Jeans
72,1066,5,Pants
36,1066,4,Pants
41,1035,5,Jeans
25,828,5,Blouses
60,1066,4,Pants
49,1066,4,Pants
45,828,5,Blouses
68,1059,5,Pants
28,1078,5,Dresses
59,1082,1,Dresses
38,1059,5,Pants
28,860,5,Knits
50,1066,5,Pants
55,1081,2,Dresses
48,860,5,Knits
50,860,3,Knits
37,1035,4,Jeans
56,1009,5,Skirts
50,1092,5,Dresses
49,872,5,Knits
41,1016,2,Skirts
68,1197,5,Dresses
76,862,2,Knits
50,1092,3,Dresses
42,1016,4,Skirts
37,862,5,Knits
44,1092,3,Dresses
46,862,5,Knits
49,1016,4,Skirts
35,1016,1,Skirts
64,862,5,Knits
29,872,4,Knits
31,1092,5,Dresses
21,807,5,Intimates
60,1197,5,Dresses
45,1016,2,Skirts
60,872,5,Knits
44,1016,1,Skirts
55,1197,5,Dresses
23,1009,4,Skirts
66,793,4,Sleep
51,1009,3,Skirts
28,872,5,Knits
61,1016,5,Skirts
39,1009,3,Skirts
44,1092,4,Dresses
31,1083,4,Dresses
31,1009,4,Skirts
38,1016,2,Skirts
34,1009,5,Skirts
57,1009,4,Skirts
63,862,5,Knits
41,872,4,Knits
31,862,5,Knits
43,1016,4,Skirts
32,1016,4,Skirts
36,1092,5,Dresses
50,1092,5,Dresses
27,862,4,Knits
66,872,5,Knits
46,1016,2,Skirts
27,321,5,Swim
39,807,5,Intimates
43,807,5,Intimates
36,872,5,Knits
39,1092,5,Dresses
61,862,4,Knits
67,1016,1,Skirts
46,1116,1,Outerwear
38,1009,5,Skirts
42,1022,5,Jeans
32,831,5,Blouses
29,872,5,Knits
67,831,5,Blouses
43,831,5,Blouses
64,831,5,Blouses
36,1146,5,Trend
37,1097,4,Dresses
38,867,2,Knits
48,927,4,Sweaters
35,1022,5,Jeans
25,164,4,Lounge
26,1110,5,Dresses
57,1083,1,Dresses
38,1083,5,Dresses
34,1044,3,Pants
33,1022,5,Jeans
35,1110,5,Dresses
43,1083,5,Dresses
83,1080,5,Dresses
53,1095,3,Dresses
41,1083,5,Dresses
44,164,4,Lounge
56,1083,5,Dresses
41,862,4,Knits
23,862,4,Knits
42,1134,5,Outerwear
36,1110,5,Dresses
79,867,5,Knits
66,862,5,Knits
41,927,4,Sweaters
33,63,3,Shorts
29,1095,5,Dresses
21,1022,4,Jeans
56,1110,5,Dresses
31,867,2,Knits
68,1044,3,Pants
45,862,5,Knits
37,1075,5,Dresses
32,1095,5,Dresses
36,1083,4,Dresses
48,862,4,Knits
48,1110,5,Dresses
64,1095,4,Dresses
49,1095,2,Dresses
37,1083,4,Dresses
47,1079,3,Dresses
67,1072,5,Dresses
30,872,2,Knits
55,1072,5,Dresses
60,815,3,Blouses
39,1072,4,Dresses
53,862,3,Knits
39,1072,4,Dresses
49,862,4,Knits
33,1072,5,Dresses
52,896,5,Fine gauge
36,872,5,Knits
74,1068,4,Pants
35,1092,5,Dresses
62,1072,4,Dresses
43,1092,5,Dresses
39,1092,5,Dresses
41,872,4,Knits
37,1072,4,Dresses
26,850,5,Blouses
33,1072,4,Dresses
39,1092,4,Dresses
39,896,5,Fine gauge
58,1072,5,Dresses
42,862,3,Knits
57,862,5,Knits
38,1072,5,Dresses
41,1092,5,Dresses
61,1126,5,Outerwear
39,896,5,Fine gauge
26,872,3,Knits
63,896,5,Fine gauge
23,872,5,Knits
59,1072,4,Dresses
63,850,4,Blouses
42,872,3,Knits
51,1126,5,Outerwear
23,850,5,Blouses
23,862,5,Knits
33,1072,5,Dresses
64,862,5,Knits
33,1072,5,Dresses
40,1072,4,Dresses
60,896,5,Fine gauge
36,872,1,Knits
35,1072,5,Dresses
68,1072,4,Dresses
53,850,5,Blouses
32,912,5,Fine gauge
70,912,4,Fine gauge
28,896,5,Fine gauge
38,1126,3,Outerwear
21,862,5,Knits
41,1072,2,Dresses
32,872,5,Knits
50,912,5,Fine gauge
37,862,5,Knits
39,1072,5,Dresses
28,862,1,Knits
51,1092,5,Dresses
48,896,5,Fine gauge
36,872,4,Knits
36,1072,5,Dresses
24,850,4,Blouses
39,1072,5,Dresses
46,896,5,Fine gauge
27,1092,5,Dresses
34,862,3,Knits
41,1092,5,Dresses
29,1092,3,Dresses
49,912,5,Fine gauge
37,896,3,Fine gauge
35,896,4,Fine gauge
37,1092,2,Dresses
32,1126,4,Outerwear
30,1126,5,Outerwear
36,1092,4,Dresses
66,862,2,Knits
44,1068,5,Pants
56,1111,1,Dresses
44,896,4,Fine gauge
38,1092,3,Dresses
68,912,4,Fine gauge
41,1092,5,Dresses
34,1092,5,Dresses
65,1072,5,Dresses
84,862,3,Knits
44,850,5,Blouses
60,850,4,Blouses
39,912,4,Fine gauge
39,1072,5,Dresses
39,1092,3,Dresses
27,850,5,Blouses
56,872,2,Knits
60,1072,5,Dresses
35,862,1,Knits
60,862,5,Knits
34,872,5,Knits
54,862,5,Knits
25,872,1,Knits
42,896,3,Fine gauge
36,1072,5,Dresses
34,896,5,Fine gauge
33,1126,5,Outerwear
41,1072,5,Dresses
42,850,3,Blouses
38,872,4,Knits
52,1072,4,Dresses
58,1072,5,Dresses
21,872,5,Knits
34,1089,5,Dresses
46,911,3,Fine gauge
30,872,5,Knits
60,872,5,Knits
29,872,5,Knits
68,872,5,Knits
36,1082,1,Dresses
35,872,3,Knits
53,867,5,Knits
37,940,3,Sweaters
67,1086,3,Dresses
23,160,5,Intimates
25,872,5,Knits
62,872,5,Knits
35,872,5,Knits
46,1052,4,Pants
39,1086,4,Dresses
65,872,5,Knits
30,872,5,Knits
48,872,4,Knits
59,984,5,Jackets
53,867,5,Knits
46,940,2,Sweaters
33,872,5,Knits
49,872,5,Knits
36,867,5,Knits
36,1086,4,Dresses
39,1094,5,Dresses
51,876,4,Knits
35,867,4,Knits
38,872,5,Knits
59,1089,5,Dresses
73,1072,4,Dresses
63,867,5,Knits
28,872,5,Knits
32,872,5,Knits
44,872,2,Knits
26,872,3,Knits
42,872,5,Knits
48,876,4,Knits
32,872,5,Knits
52,1086,5,Dresses
31,146,5,Lounge
32,872,5,Knits
51,867,4,Knits
40,984,5,Jackets
35,872,4,Knits
56,876,4,Knits
37,872,5,Knits
46,867,5,Knits
67,1052,5,Pants
38,940,4,Sweaters
33,146,5,Lounge
46,1086,5,Dresses
34,940,3,Sweaters
63,872,1,Knits
34,872,5,Knits
50,940,4,Sweaters
36,872,5,Knits
39,870,4,Knits
44,1086,1,Dresses
48,940,5,Sweaters
44,1086,2,Dresses
57,1102,3,Dresses
42,872,5,Knits
50,1102,2,Dresses
22,867,5,Knits
29,872,5,Knits
33,146,4,Lounge
26,1052,5,Pants
62,1086,5,Dresses
25,146,5,Lounge
55,876,4,Knits
41,1052,4,Pants
38,867,5,Knits
37,870,5,Knits
27,876,2,Knits
59,872,4,Knits
67,870,3,Knits
64,872,5,Knits
33,867,5,Knits
49,872,4,Knits
29,870,5,Knits
50,1086,5,Dresses
40,867,4,Knits
35,872,5,Knits
38,876,3,Knits
47,1089,4,Dresses
44,940,3,Sweaters
36,1082,4,Dresses
32,872,5,Knits
43,949,5,Sweaters
74,1086,5,Dresses
33,867,4,Knits
31,1102,5,Dresses
25,872,5,Knits
65,872,5,Knits
34,872,5,Knits
44,1086,5,Dresses
37,867,4,Knits
43,870,1,Knits
60,1089,4,Dresses
44,940,5,Sweaters
29,872,5,Knits
62,876,5,Knits
54,984,5,Jackets
63,876,1,Knits
39,1052,5,Pants
68,1072,2,Dresses
30,129,2,Sleep
35,1011,5,Skirts
25,1072,3,Dresses
45,875,5,Knits
41,129,5,Sleep
44,129,5,Sleep
41,875,3,Knits
58,1011,5,Skirts
27,875,5,Knits
56,1072,4,Dresses
31,822,5,Blouses
39,129,5,Sleep
54,832,2,Blouses
26,1072,4,Dresses
63,129,5,Sleep
46,418,5,Sleep
46,129,5,Sleep
38,822,2,Blouses
49,418,4,Sleep
34,875,4,Knits
68,1173,4,Intimates
43,129,4,Sleep
60,822,5,Blouses
46,941,5,Sweaters
40,129,5,Sleep
28,1072,5,Dresses
34,1173,3,Intimates
46,1072,5,Dresses
64,1083,5,Dresses
36,875,5,Knits
23,1072,5,Dresses
71,875,3,Knits
37,129,5,Sleep
26,1072,4,Dresses
48,943,5,Sweaters
40,1072,3,Dresses
47,875,5,Knits
29,828,4,Blouses
43,1094,5,Dresses
44,1094,5,Dresses
32,1094,5,Dresses
61,1094,4,Dresses
35,1094,5,Dresses
60,1022,5,Jeans
32,1094,5,Dresses
25,992,5,Skirts
30,828,3,Blouses
45,1022,4,Jeans
39,992,5,Skirts
39,1094,4,Dresses
32,1094,3,Dresses
52,1028,5,Jeans
26,828,5,Blouses
37,517,5,Lounge
42,1094,3,Dresses
63,935,5,Sweaters
27,1094,5,Dresses
59,828,4,Blouses
55,1094,5,Dresses
59,828,3,Blouses
47,860,2,Knits
47,1094,5,Dresses
50,1028,5,Jeans
32,860,4,Knits
44,1100,3,Dresses
48,992,5,Skirts
44,1094,5,Dresses
55,1094,3,Dresses
56,1094,3,Dresses
50,825,5,Blouses
43,992,1,Skirts
42,860,4,Knits
39,828,5,Blouses
42,992,3,Skirts
36,1094,5,Dresses
31,1100,5,Dresses
38,1094,5,Dresses
59,1022,5,Jeans
61,964,5,Jackets
75,835,3,Blouses
60,835,5,Blouses
27,964,5,Jackets
37,1047,3,Pants
55,1047,5,Pants
54,964,4,Jackets
56,964,5,Jackets
56,835,3,Blouses
32,835,5,Blouses
38,835,5,Blouses
46,844,5,Blouses
37,132,4,Shorts
39,1047,3,Pants
39,993,4,Skirts
39,964,5,Jackets
51,1047,5,Pants
45,132,5,Shorts
49,844,5,Blouses
40,835,4,Blouses
33,132,5,Shorts
49,844,3,Blouses
62,1047,5,Pants
41,993,4,Skirts
33,964,5,Jackets
43,1047,5,Pants
49,835,5,Blouses
35,964,5,Jackets
38,835,3,Blouses
42,1047,5,Pants
37,1047,3,Pants
38,835,5,Blouses
37,132,5,Shorts
54,1047,5,Pants
63,1047,5,Pants
66,1047,5,Pants
34,872,2,Knits
39,1025,5,Jeans
37,1047,5,Pants
26,872,4,Knits
26,844,2,Blouses
41,1028,5,Jeans
58,1047,4,Pants
62,132,3,Shorts
30,1110,2,Dresses
34,176,3,Sleep
34,1078,4,Dresses
38,248,5,Intimates
35,1110,5,Dresses
48,1078,5,Dresses
39,1110,3,Dresses
53,1110,4,Dresses
56,1110,3,Dresses
39,873,3,Knits
28,1110,2,Dresses
27,176,5,Sleep
24,873,4,Knits
34,1110,4,Dresses
54,873,5,Knits
53,1002,2,Skirts
56,873,5,Knits
49,1099,5,Dresses
40,873,4,Knits
58,1078,5,Dresses
59,873,5,Knits
26,1078,3,Dresses
62,1134,4,Outerwear
49,248,3,Intimates
34,873,3,Knits
45,1078,5,Dresses
69,873,5,Knits
47,1110,4,Dresses
34,1110,5,Dresses
28,873,2,Knits
47,1078,5,Dresses
41,930,3,Sweaters
37,176,2,Sleep
55,873,4,Knits
53,1110,5,Dresses
43,1110,5,Dresses
24,873,1,Knits
34,1110,3,Dresses
44,1110,5,Dresses
39,1078,5,Dresses
39,969,5,Jackets
38,1110,5,Dresses
46,176,5,Sleep
34,1099,2,Dresses
48,248,5,Intimates
44,1110,5,Dresses
37,798,5,Intimates
65,176,4,Sleep
39,1134,3,Outerwear
54,341,5,Pants
42,341,4,Pants
50,873,2,Knits
35,1110,3,Dresses
39,939,1,Sweaters
48,820,5,Blouses
61,872,5,Knits
33,1085,4,Dresses
46,820,5,Blouses
20,1116,1,Outerwear
36,861,4,Knits
32,1076,4,Dresses
60,1116,3,Outerwear
41,939,2,Sweaters
39,1085,5,Dresses
56,895,5,Fine gauge
63,895,3,Fine gauge
31,1085,4,Dresses
40,1085,5,Dresses
38,820,5,Blouses
45,895,4,Fine gauge
39,1085,4,Dresses
35,939,5,Sweaters
46,1085,5,Dresses
83,859,5,Knits
42,1085,5,Dresses
46,1085,5,Dresses
45,895,5,Fine gauge
49,861,5,Knits
21,820,4,Blouses
43,895,4,Fine gauge
62,872,5,Knits
22,1085,5,Dresses
53,861,4,Knits
35,861,5,Knits
31,1085,5,Dresses
63,1116,2,Outerwear
51,820,4,Blouses
50,1116,4,Outerwear
58,872,5,Knits
31,1085,4,Dresses
37,861,3,Knits
43,1085,4,Dresses
44,1085,5,Dresses
58,820,3,Blouses
43,939,5,Sweaters
35,895,5,Fine gauge
61,895,5,Fine gauge
22,1085,5,Dresses
